cellID,layer,x,y,f_cult,farm_hectares,dC_10_1,dC_10_2,dC_10_3,dC_10_4,dC_10_5,dC_20_1,dC_20_2,dC_20_3,dC_20_4,dC_20_5,dC_30_1,dC_30_2,dC_30_3,dC_30_4,dC_30_5
Unique cell ID,County code,Longitude,Latitude,Fraction cultivated,Hectares cultivated,"Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density","Excess C evaluated at 0-30 cm, metric tons CO2 equivalent per hectare: A_B, A = depth of density increase in cm, B = percentage increase in density"
2619,2373,-92.53324989,33.73072987,0.002,500,0.320265552,0.640035708,0.959311252,1.278092967,1.596381637,0.640035708,1.278092967,1.914178046,2.548297213,3.180456739,0.959311252,1.914178046,2.864621539,3.810662891,4.75232326
2620,1034,-91.99031149,33.71312902,0.004,1000,0.155646321,0.311280927,0.466903759,0.622514757,0.778113862,0.311280927,0.622514757,0.933701015,1.244839226,1.555928916,0.466903759,0.933701015,1.400390166,1.866969609,2.333437741
2621,1783,-91.44763488,33.69297356,0.588,147000,0.161043802,0.322151843,0.483323871,0.644559632,0.805858874,0.322151843,0.644559632,0.967221343,1.29013495,1.613298427,0.483323871,0.967221343,1.451685581,1.936709751,2.422287018
2622,2683,-90.90525522,33.67026523,0.726,181500,0.146405987,0.292625452,0.438658539,0.584505396,0.730166168,0.292625452,0.584505396,0.875641,1.166033429,1.455683849,0.438658539,0.875641,1.310951317,1.744593428,2.176571268
2623,1982,-90.36320759,33.64500602,0.698,174500,0.125964736,0.251880046,0.377745914,0.503562318,0.629329242,0.251880046,0.503562318,0.755046666,1.006332941,1.257420994,0.377745914,0.755046666,1.131901755,1.508310675,1.884272924
2624,2362,-89.8215269,33.61719814,0.098,24500,0.149431074,0.298903291,0.448416405,0.597970169,0.747564338,0.298903291,0.597970169,0.897198667,1.19658682,1.496132662,0.448416405,0.897198667,1.346340153,1.795834229,2.24567426
2625,156,-89.28024795,33.586844,0.092,23000,0.148804424,0.297483346,0.446036864,0.594465073,0.742768071,0.297483346,0.594465073,0.890945954,1.186926762,1.482408269,0.446036864,0.890945954,1.33472988,1.77739125,2.218932674
2626,950,-88.73940537,33.55394622,0.124,31000,0.167140007,0.334297523,0.501472282,0.668664016,0.835872458,0.334297523,0.668664016,1.003097343,1.337595371,1.672155966,0.501472282,1.003097343,1.504867981,2.006776995,2.508817184
2627,2902,-88.19903362,33.51850764,0.03,7500,0.12633216,0.252716887,0.379153874,0.50564281,0.632183389,0.252716887,0.50564281,0.758775299,1.012111882,1.265650089,0.379153874,0.758775299,1.138855937,1.519387449,1.900361494
2628,1816,-87.65916698,33.48053133,0.024,6000,0.084689777,0.169378621,0.254066495,0.338753364,0.423439189,0.169378621,0.338753364,0.508123933,0.677490033,0.846851367,0.254066495,0.508123933,0.762171314,1.016207639,1.270231907
2629,75,-87.11983953,33.44002053,0.002,500,0.134672372,0.269127428,0.403365337,0.537386271,0.6711904,0.269127428,0.537386271,0.804777895,1.071303667,1.336964953,0.403365337,0.804777895,1.204242286,1.601763117,1.997344999
2630,2330,-86.58108517,33.39697871,0.02,5000,0.234118105,0.468256815,0.702415992,0.936595497,1.170795193,0.468256815,0.936595497,1.40501494,1.873514037,2.342091683,0.702415992,1.40501494,2.107793111,2.810746771,3.513872186
2631,1248,-86.04293755,33.35140953,0.046,11500,0.192666795,0.385145758,0.577437051,0.76954084,0.961457287,0.385145758,0.76954084,1.153186557,1.536084217,1.918235129,0.577437051,1.153186557,1.727252934,2.299640603,2.870353982
2632,1304,-85.50543009,33.30331687,0.002,500,0.054274795,0.108645503,0.163111854,0.217673582,0.272330416,0.108645503,0.217673582,0.327082088,0.436868873,0.547031788,0.163111854,0.327082088,0.491903448,0.657568684,0.824070544
2634,2223,-84.43246817,33.19957754,0.002,500,0.07618945,0.152391984,0.228607576,0.304836201,0.381077832,0.152391984,0.304836201,0.457332445,0.60988051,0.762480193,0.228607576,0.457332445,0.686173912,0.915131287,1.144203874
2635,1255,-83.8970793,33.14393956,0.016,4000,0.06417532,0.12839921,0.192671581,0.256992348,0.321361424,0.12839921,0.256992348,0.385778721,0.514757633,0.643928389,0.192671581,0.385778721,0.579319074,0.773290296,0.967690042
2636,1049,-83.36246176,33.0857955,0.006,1500,0.042872988,0.085809669,0.128809911,0.171873583,0.215000554,0.085809669,0.171873583,0.258190694,0.344759957,0.431580323,0.128809911,0.258190694,0.388138817,0.518650746,0.649722948
2637,282,-82.82864766,33.02515017,0.052,13000,0.072318651,0.144633719,0.216945167,0.289252962,0.361557067,0.144633719,0.289252962,0.433857449,0.578446898,0.723021029,0.216945167,0.433857449,0.650735896,0.867579559,1.08438749
2638,1484,-82.29566878,32.96200857,0.254,63500,0.093743454,0.187363766,0.280861083,0.37423555,0.467487313,0.187363766,0.37423555,0.560616518,0.746507836,0.931910672,0.280861083,0.560616518,0.839270241,1.116826192,1.393288308
2639,2225,-81.76355663,32.89637588,0.198,49500,0.150248662,0.300278584,0.450090021,0.599683225,0.749058451,0.300278584,0.599683225,0.898215952,1.195878797,1.49267379,0.450090021,0.898215952,1.344384648,1.788602962,2.230877747
2640,2180,-81.23234237,32.82825743,0.2,50000,0.141377858,0.282541433,0.423490994,0.564226811,0.704749152,0.282541433,0.564226811,0.845058288,1.125038018,1.404168156,0.423490994,0.845058288,1.264709152,1.682450857,2.098290675
2641,3028,-80.70205684,32.75765876,0.038,9500,0.195332487,0.390478382,0.585437793,0.780210827,0.974797589,0.390478382,0.780210827,1.169198188,1.557441323,1.944941085,0.585437793,1.169198188,1.751284072,2.33169833,2.91044385
2642,1355,-80.17273053,32.68458553,0.01,2500,0.098425445,0.196908,0.295447455,0.3940436,0.492696227,0.196908,0.3940436,0.591405125,0.788990897,0.986799239,0.295447455,0.591405125,0.887867352,1.184828475,1.482282836
2645,254,-111.867071,32.22424676,0.008,2000,0.064264612,0.128511405,0.192740407,0.256951646,0.32114515,0.128511405,0.256951646,0.385320947,0.513619533,0.641847631,0.192740407,0.385320947,0.577742379,0.770005465,0.962110966
2646,254,-111.3408321,32.29756806,0.034,8500,0.149040142,0.298039804,0.446999028,0.595917852,0.744796318,0.298039804,0.595917852,0.893634466,1.191189967,1.488584678,0.446999028,0.893634466,1.339907401,1.785818921,2.23137011
2648,2937,-110.2855318,32.43681765,0.014,3500,0.216910532,0.433659667,0.650247656,0.866674751,1.082941206,0.433659667,0.866674751,1.299047272,1.730779247,2.161872696,0.650247656,1.299047272,1.946405661,2.592329636,3.236826007
2649,2937,-109.7565307,32.50273496,0.132,33000,0.236602639,0.472942137,0.709018877,0.944833242,1.180385615,0.472942137,0.944833242,1.415676379,1.885474614,2.354231012,0.709018877,1.415676379,2.119982851,2.821948636,3.521584079
2650,2937,-109.2266696,32.56617356,0.016,4000,0.127137964,0.254282007,0.381432032,0.508587946,0.635749653,0.254282007,0.508587946,0.76291706,1.017268593,1.271641787,0.381432032,0.76291706,1.144452529,1.526035884,1.90766457
2651,979,-108.6959796,32.62712838,0.002,500,0.263367601,0.526237635,0.788610886,1.050488139,1.311870179,0.526237635,1.050488139,1.572757791,2.093052865,2.61137964,0.788610886,1.572757791,2.352461898,3.127744391,3.898626455
2652,979,-108.1644918,32.6855945,0.002,500,0.00819348,0.016387371,0.02458167,0.032776378,0.040971494,0.016387371,0.032776378,0.049167017,0.06555928,0.081953161,0.02458167,0.049167017,0.073756019,0.098348653,0.122944898
2653,622,-107.6322378,32.74156719,0.008,2000,0.134585929,0.269189996,0.403812037,0.538451883,0.673109369,0.269189996,0.538451883,0.807784328,1.077185998,1.346655562,0.403812037,0.807784328,1.211912376,1.616191686,2.020617761
2654,622,-107.0992493,32.7950419,0.05,12500,0.135652743,0.271144889,0.406476681,0.541648363,0.67666018,0.271144889,0.541648363,0.811512376,1.080738878,1.349329824,0.406476681,0.811512376,1.215113674,1.617287165,2.01803944
2656,1681,-106.0311976,32.89448005,0.01,2500,0.137802395,0.275492237,0.413069619,0.550534631,0.687887366,0.275492237,0.550534631,0.825127915,1.099272822,1.372970085,0.413069619,0.825127915,1.236177363,1.646220437,2.05525961
2658,1897,-104.9605963,32.98387621,0.004,1000,0.17106461,0.342141613,0.51323099,0.684332725,0.855446799,0.342141613,0.684332725,1.026573194,1.368862876,1.71120163,0.51323099,1.026573194,1.540026128,2.053589312,2.567262263
2659,1897,-104.4244218,33.02479913,0.132,33000,0.19542233,0.39077823,0.586067772,0.781291028,0.97644807,0.39077823,0.781291028,1.171538971,1.561522638,1.951242607,0.586067772,1.171538971,1.756415549,2.340699458,2.924392649
2660,1897,-103.887709,33.06320067,0.002,500,0.10409088,0.208222379,0.312394342,0.416606615,0.520859043,0.208222379,0.416606615,0.625151473,0.833855717,1.042718115,0.312394342,0.625151473,0.938267224,1.25173743,1.565557924
2661,235,-103.3504915,33.09907758,0.154,38500,0.181912684,0.363684928,0.545316603,0.726807579,0.908157729,0.363684928,0.726807579,1.089366922,1.451361926,1.81279156,0.545316603,1.089366922,1.632147478,2.173654793,2.713885386
2662,1063,-102.8128027,33.13242687,0.488,122000,0.187892648,0.375639545,0.56324075,0.750696325,0.938006329,0.375639545,0.750696325,1.125170822,1.499063519,1.872374899,0.56324075,1.125170822,1.685791844,2.245105442,2.803113245
2663,3070,-102.2746767,33.16324571,0.77,192500,0.208010416,0.415831107,0.623462156,0.830903643,1.038155651,0.415831107,0.830903643,1.245218261,1.658775615,2.071576357,0.623462156,1.245218261,1.865270522,2.483621142,3.10027233
2664,230,-101.7361474,33.19153149,0.726,181500,0.430687494,0.860703978,1.290050003,1.71872612,2.146732882,0.860703978,1.71872612,2.574070839,3.426742544,4.27674565,1.290050003,2.574070839,3.852077396,5.124084566,6.390107237
2665,1145,-101.197249,33.21728181,0.07,17500,0.228054924,0.455986339,0.683794151,0.911478267,1.139038595,0.455986339,0.911478267,1.36647504,1.820975913,2.274980139,0.683794151,1.36647504,2.048040153,2.728486974,3.407812986
2666,900,-100.6580159,33.24049449,0.078,19500,0.221424192,0.442631201,0.663621095,0.884393937,1.104949792,0.442631201,0.884393937,1.325288727,1.765316093,2.204476556,0.663621095,1.325288727,1.985004654,2.642770637,3.298588432
2667,632,-100.1184823,33.26116753,0.284,71000,0.250766689,0.501239401,0.751418418,1.00130402,1.25089649,0.501239401,1.00130402,1.500196108,1.997917917,2.494471699,0.751418418,1.500196108,2.246340671,2.989859704,3.730760807
2668,2341,-99.57868301,33.27929919,0.558,139500,0.358910304,0.717521358,1.075833222,1.433845958,1.791559625,0.717521358,1.433845958,2.148974285,2.862906821,3.575644052,1.075833222,2.148974285,3.21942482,4.287186459,5.352260836
2669,2020,-99.03865256,33.29488789,0.246,61500,0.382832168,0.765342415,1.147530737,1.52939713,1.910941591,0.765342415,1.52939713,2.292164115,3.053643337,3.813834765,1.147530737,2.292164115,3.433900027,4.572738369,5.708679034
2670,337,-98.49842572,33.30793232,0.1,25000,0.292852683,0.585473576,0.87786249,1.17001924,1.461943637,0.585473576,1.17001924,1.753635496,2.336320847,2.918073796,0.87786249,1.753635496,2.627313965,3.498892848,4.368367092
2671,879,-97.95803732,33.31843134,0.038,9500,0.336090984,0.672020586,1.00778861,1.34339486,1.678839138,0.672020586,1.34339486,2.014121249,2.68419818,3.353624083,1.00778861,2.014121249,3.018992609,4.022397383,5.024330264
2672,2598,-97.41752225,33.32638405,0.128,32000,0.381780117,0.763448482,1.145004849,1.52644897,1.907780597,0.763448482,1.52644897,2.288999485,3.051098052,3.812742694,1.145004849,2.288999485,3.431977237,4.573931434,5.714855404
2673,2483,-96.87691545,33.33178978,0.23,57500,0.349331062,0.69854788,1.047650411,1.396638608,1.745512427,0.69854788,1.396638608,2.094271824,2.791447167,3.488164279,1.047650411,2.094271824,3.139863025,4.1844228,5.227949935
2674,1523,-96.33625188,33.33464804,0.264,66000,0.424831141,0.849569461,1.274214741,1.698766762,2.123225306,0.849569461,1.698766762,2.547590155,3.39603789,4.244108218,1.274214741,2.547590155,3.820120339,5.091799392,6.362621411
2675,1423,-95.79556654,33.33495862,0.168,42000,0.415581657,0.831071198,1.246468532,1.661773569,2.076986218,0.831071198,1.661773569,2.492106391,3.322068944,4.151660507,1.246468532,2.492106391,3.736911144,4.980880358,6.224011599
2676,2840,-95.25489444,33.33272146,0.114,28500,0.316559634,0.633002488,0.949328581,1.265537937,1.581630575,0.633002488,1.265537937,1.897606518,2.529208404,3.160343766,0.949328581,1.897606518,2.84483439,3.791012774,4.736142248
2677,2240,-94.71427057,33.32793677,0.022,5500,0.23491012,0.469827374,0.704751697,0.939683022,1.174621284,0.469827374,0.939683022,1.409566417,1.879477034,2.349414348,0.704751697,1.409566417,2.114442387,2.819377833,3.524370983
2678,2240,-94.17372991,33.32060496,0.014,3500,0.103674984,0.207672721,0.311992598,0.416634001,0.521596319,0.207672721,0.416634001,0.626878938,0.83840263,1.051200175,0.311992598,0.626878938,0.944642477,1.265266673,1.588734981
2679,428,-93.63330741,33.31072665,0.154,38500,0.175481669,0.351034289,0.52665764,0.702351498,0.878115643,0.351034289,0.702351498,1.053949853,1.40582758,1.757982907,0.52665764,1.053949853,1.581870654,2.110414061,2.639574089
2682,1281,-92.01309756,33.26582236,0.01,2500,0.314078735,0.627645768,0.94070167,1.253247009,1.565282354,0.627645768,1.253247009,1.876808275,2.498334118,3.117829092,0.94070167,1.876808275,2.808335179,3.735297748,4.657711345
2683,1281,-91.47349604,33.24576875,0.578,144500,0.176612074,0.353181482,0.529708098,0.706191799,0.882632462,0.353181482,0.706191799,1.059029961,1.411694978,1.764185857,0.529708098,1.059029961,1.587962247,2.116501608,2.644644703
2684,1347,-90.93418646,33.22317506,0.716,179000,0.128898846,0.257811898,0.386738868,0.515679468,0.644633411,0.257811898,0.515679468,0.773600409,1.031572421,1.289593202,0.386738868,0.773600409,1.160576859,1.547660452,1.934843424
2685,2527,-90.39520328,33.19804323,0.628,157000,0.09292781,0.185928659,0.279002334,0.372148623,0.465367311,0.185928659,0.372148623,0.558658185,0.745455639,0.932539277,0.279002334,0.558658185,0.838961792,1.119907393,1.401489227
2686,2962,-89.85658085,33.17037538,0.046,11500,0.056964347,0.11397452,0.171030376,0.228131777,0.28527858,0.11397452,0.228131777,0.342470645,0.456989997,0.571688707,0.171030376,0.342470645,0.514317003,0.686565649,0.859212779
2687,761,-89.31835338,33.14017386,0.004,1000,0.102487007,0.204967007,0.307439927,0.409905695,0.512364237,0.204967007,0.409905695,0.614815483,0.819695791,1.02454604,0.307439927,0.614815483,0.922124709,1.22936565,1.536536347
2688,1462,-88.78055492,33.10744125,0.048,12000,0.389416315,0.7783213,1.166715285,1.554598602,1.941971582,0.7783213,1.554598602,2.328834556,3.101031811,3.871193018,1.166715285,2.328834556,3.486366755,4.639320826,5.787705712
2689,2902,-88.24321936,33.0721803,0.166,41500,0.228926683,0.457796993,0.68661063,0.915367295,1.144066685,0.457796993,0.915367295,1.372708502,1.829818213,2.286694024,0.68661063,1.372708502,2.058285506,2.743333533,3.427844473
2690,1816,-87.70638042,33.03439398,0.028,7000,0.19447085,0.389075343,0.583813096,0.778683725,0.973686845,0.389075343,0.778683725,1.168822071,1.559487309,1.950676364,0.583813096,1.168822071,1.755016552,2.342386163,2.930920532
2691,603,-87.17007161,32.99408546,0.014,3500,0.14291971,0.285805732,0.42865798,0.571476373,0.714260827,0.285805732,0.571476373,0.857011257,1.142409713,1.427671074,0.42865798,0.857011257,1.285057572,1.712794672,2.140220298
2692,2531,-86.63432628,32.95125812,0.012,3000,0.117093148,0.234017585,0.350773547,0.467361273,0.583780999,0.234017585,0.467361273,0.700032963,0.932034552,1.163367938,0.350773547,0.700032963,1.047784652,1.39403502,1.738790471
2693,573,-86.09917751,32.90591552,0.004,1000,0.202161053,0.40408152,0.605761638,0.807201643,1.008401772,0.40408152,0.807201643,1.209362261,1.610565266,2.010812549,0.605761638,1.209362261,1.810808255,2.410106002,3.007261885
2694,108,-85.56465821,32.85806143,0.006,1500,0.049326376,0.098881066,0.14866358,0.198673428,0.248910119,0.098881066,0.198673428,0.299373165,0.400976359,0.50347909,0.14866358,0.299373165,0.452115527,0.606877439,0.763645674
2695,2386,-85.03080101,32.80769979,0.008,2000,0.180620379,0.361388549,0.542303985,0.723366163,0.904574559,0.361388549,0.723366163,1.085928649,1.449071813,1.812791461,0.542303985,1.085928649,1.630859838,2.1770834,2.724585182
2696,2294,-84.49763832,32.75483476,0.01,2500,0.077446398,0.154887816,0.232324229,0.309755611,0.387181934,0.154887816,0.309755611,0.464603174,0.619430294,0.774236762,0.232324229,0.464603174,0.696836123,0.929022367,1.161161194
2697,2499,-83.96520228,32.69947067,0.134,33500,0.101046103,0.202032627,0.302959634,0.403827182,0.504635333,0.202032627,0.403827182,0.605384148,0.806704007,1.007787243,0.302959634,0.605384148,0.907275172,1.208634338,1.509463274
2698,2651,-83.43352476,32.64161201,0.09,22500,0.156313601,0.312536116,0.468667585,0.624708045,0.780657537,0.312536116,0.624708045,0.9365161,1.247960594,1.559041841,0.468667585,0.9365161,1.403546603,1.869760154,2.33515781
2699,2056,-82.90263736,32.5812635,0.124,31000,0.088960216,0.177824429,0.266592748,0.355265282,0.443842141,0.177824429,0.355265282,0.532323435,0.708999766,0.885295151,0.266592748,0.532323435,0.797195022,1.061210466,1.324372726
2700,1629,-82.37257137,32.51842998,0.114,28500,0.167529802,0.334826005,0.501888875,0.668718682,0.835315692,0.334826005,0.668718682,1.001680174,1.333712624,1.664818173,0.501888875,1.001680174,1.499381127,1.994998965,2.488540916
2701,1485,-81.84335778,32.4531165,0.288,72000,0.160247856,0.320269271,0.480064491,0.639633759,0.798977321,0.320269271,0.639633759,0.958095421,1.275656214,1.592318095,0.480064491,0.958095421,1.434099396,1.908083022,2.380052905
2702,2126,-81.31502731,32.38532827,0.08,20000,0.130156737,0.260059001,0.389707158,0.519101572,0.64824261,0.260059001,0.519101572,0.777130636,1.034149114,1.290159928,0.389707158,0.777130636,1.162280296,1.545166,1.92579761
2703,3103,-80.78761029,32.31507065,0.012,3000,0.108625368,0.217467184,0.326525048,0.435798559,0.545287316,0.217467184,0.435798559,0.654990918,0.875041051,1.09594575,0.326525048,0.654990918,0.98538678,1.317701807,1.651925171
2704,254,-111.7789522,31.78169239,0.002,500,0.165576877,0.33115463,0.49673326,0.662312763,0.82789314,0.33115463,0.662312763,0.993474389,1.324639496,1.655808075,0.49673326,0.993474389,1.490223352,1.986980115,2.483744644
2706,254,-110.7311775,31.92518913,0.002,500,0.061985261,0.124000609,0.186045885,0.248120928,0.310225578,0.124000609,0.248120928,0.372359675,0.496715566,0.62118732,0.186045885,0.372359675,0.55893704,0.745773653,0.932865185
2707,178,-110.2059167,31.99325402,0.014,3500,0.090511835,0.180943466,0.271294982,0.361566474,0.45175803,0.180943466,0.361566474,0.541869741,0.721853986,0.901519928,0.271294982,0.541869741,0.8117267,1.080868286,1.349296923
2708,178,-109.67978,32.05885619,0.226,56500,0.281497715,0.562774637,0.843831033,1.124667173,1.405283326,0.562774637,1.124667173,1.685679761,2.245814553,2.8050737,0.843831033,1.685679761,2.525553448,3.363459355,4.199404745
2709,178,-109.1527975,32.12199053,0.13,32500,0.145010237,0.290027063,0.435050371,0.580080053,0.725116005,0.290027063,0.580080053,0.870158119,1.160260409,1.450386072,0.435050371,0.870158119,1.305320372,1.740534256,2.175796896
2710,2083,-108.6249996,32.18265209,0.046,11500,0.101613079,0.203205161,0.304776222,0.406326239,0.507855188,0.203205161,0.406326239,0.609363044,0.812315384,1.01518307,0.304776222,0.609363044,0.913759821,1.217965911,1.52198067
2711,2721,-108.0964171,32.24083609,0.04,10000,0.078957918,0.157924996,0.236901169,0.315886375,0.39488055,0.157924996,0.315886375,0.473883632,0.631916263,0.789983762,0.236901169,0.473883632,0.710945686,0.948085624,1.185301742
2712,2721,-107.5670811,32.29653793,0.122,30500,0.087014436,0.174034606,0.261060431,0.348091831,0.435128724,0.174034606,0.348091831,0.52217103,0.696271561,0.870392781,0.261060431,0.52217103,0.783329625,1.044534048,1.305782127
2713,2718,-107.0370227,32.34975317,0.054,13500,0.176804451,0.353396234,0.529775681,0.705943122,0.881898889,0.353396234,0.705943122,1.057643314,1.40849946,1.758514213,0.529775681,1.057643314,1.583611845,2.107690222,2.629887391
2714,2718,-106.5062736,32.40047755,0.024,6000,0.156084264,0.311985434,0.467703782,0.62323958,0.7785931,0.311985434,0.62323958,0.933764614,1.243562709,1.552636042,0.467703782,0.933764614,1.398189835,1.860986786,2.322162807
2717,1897,-104.9102013,32.53766569,0.004,1000,0.175613137,0.35118104,0.526703706,0.702181134,0.877613318,0.35118104,0.702181134,1.053000256,1.403638383,1.754095489,0.526703706,1.053000256,1.578889566,2.104371549,2.629446122
2718,2908,-104.3770099,32.57838772,0.04,10000,0.15909777,0.318292007,0.47758243,0.636968762,0.796450724,0.318292007,0.636968762,0.956028036,1.275467594,1.595285206,0.47758243,0.956028036,1.435329283,1.915478639,2.396468572
